"3738","Atlanta Soundworks","580 Marksmen Court",,"Fayetteville","GA","30214",,"33.5032349","-84.43745",,,,,,"770-716-7400",,,,,"22048","http://www.chauvetdj.com/?post_type=store_page&p=22048",,,"2016-02-03 16:09:02","681.9172872133"
"3739","Eye Dialogue","2305 North Graham St",,"Charlotte","NC","28206",,"35.250252","-80.828332",,,,,,"704-567-7789",,,,,"22049","http://www.chauvetdj.com/?post_type=store_page&p=22049",,,"2016-02-03 16:09:02","839.0424726651"
"3740","All Fusion Music & Electronics, Inc","8212 NW 14 Street",,"Miami","FL","33126",,"25.7861052","-80.2675379",,,,"-",,"305-265-2221",,,,,"22050","http://www.chauvetdj.com/?post_type=store_page&p=22050",,,"2016-02-03 16:09:02","1196.7213342562"
"3741","Bandit Lites Inc","2233 Sycamore Dr",,"Knoxville","TN","37921",,"35.981159","-83.968949",,,,,,"865-971-3071",,,,,"22051","http://www.chauvetdj.com/?post_type=store_page&p=22051",,,"2016-02-03 16:09:02","656.0699867959"
"3742","PRG ( TX )","8617 Ambassador Row",,"Dallas","TX","75247",,"32.8206436","-96.8826287",,,,"-",,"214-819-3176",,,,,"22052","http://www.chauvetdj.com/?post_type=store_page&p=22052",,,"2016-02-03 16:09:02","302.3564360771"
"3743","Kinetic Lighting Inc","722 Thompson Ave",,"Glendale","CA","91201",,"34.167665","-118.295854",,,,,,"(310) 837-3204",,,,,"22053","http://www.chauvetdj.com/?post_type=store_page&p=22053",,,"2016-02-03 16:09:02","1281.1779924782"
"3745","Q Systems Music & Sound","320 W Broadway",,"Hobes","NM","88240",,"32.7012116","-103.139716",,,,,,"575-397-0989",,,,,"22055","http://www.chauvetdj.com/?post_type=store_page&p=22055",,,"2016-02-03 16:09:03","518.4969681866"
"3746","Moonshine Lighting Inc","2635 Union Ave Extended",,"Memphis","TN","38112",,"35.1339911","-89.9731964",,,,"-",,"901-323-1111",,,,,"22056","http://www.chauvetdj.com/?post_type=store_page&p=22056",,,"2016-02-03 16:09:03","347.6650847750"
"3748","Parts Express","705 Pleasant Valley Dr",,"Springboro","OH","45066",,"39.558779","-84.260698",,,,"www.parts-express.com/wizards/searchResults.cfm?srchExt=MFG&srchMfg=415",,"937-743-3000",,,,,"22058","http://www.chauvetdj.com/?post_type=store_page&p=22058",,,"2016-02-03 16:09:03","643.2877797253"
"3750","Theatrical Services Inc","128 S Washington",,"Wichita","KS","67202",,"37.6850049","-97.325973",,,,,,"316-263-4415",,,,,"22060","http://www.chauvetdj.com/?post_type=store_page&p=22060",,,"2016-02-03 16:09:04","97.6292000980"
"3753","Television Production Service","3988 Flowers Rd","Suite 690","Atlanta","GA","30360",,"33.9085475","-84.2807307",,,,,,"770-452-8700",,,,,"22063","http://www.chauvetdj.com/?post_type=store_page&p=22063",,,"2016-02-03 16:09:04","679.1037110422"
"3754","Pegasus Entertainment","22008 West 8 Mile Road",,"Southfield","MI","48033",,"42.444114","-83.2595599",,,,"www.pegasusentertainment.com",,"248-353-6130",,,,,"22064","http://www.chauvetdj.com/?post_type=store_page&p=22064",,,"2016-02-03 16:09:11","756.7330060552"
"3755","Gattis Pro Audio","105 Libby Lane",,"Lexington","SC","29072",,"33.9949009","-81.2233416",,,,,,"803-808-2777",,,,,"22065","http://www.chauvetdj.com/?post_type=store_page&p=22065",,,"2016-02-03 16:09:11","841.3075777878"
"3756","Audiopyle","465 Kenwood Court","Suite B","Santa Rosa","CA","95407",,"38.4110846","-122.7183854",,,,"www.audiopyle.com",,"707-315-6204",,,,,"22066","http://www.chauvetdj.com/?post_type=store_page&p=22066",,,"2016-02-03 16:09:12","1472.9778766912"
"3757","Hofman Music, Inc.","630 Jackson Street",,"Thibodaux","LA","70301",,"29.7944795","-90.822628",,,,"www.hofmanmusic.com",,"985-447-4050",,,,,"22067","http://www.chauvetdj.com/?post_type=store_page&p=22067",,,"2016-02-03 16:09:12","577.3872703524"
"3758","Pro DJ Sound, LLC.","31 S.Green Bay Road",,"Waukegan","IL","60085",,"42.3590566","-87.8739297",,,,,,"773-961-7253",,,,,"22068","http://www.chauvetdj.com/?post_type=store_page&p=22068",,,"2016-02-03 16:09:12","552.8197224219"
"3759","S.S.E Music Inc","2609 George St",,"La Crosse","WI","54603",,"43.8592779","-91.2397128",,,,,,"608-781-2850",,,,,"22069","http://www.chauvetdj.com/?post_type=store_page&p=22069",,,"2016-02-03 16:09:12","523.2878015467"
"3760","4TEC Intergration","5818 S 113th Street",,"Omaha","NE","68137",,"41.198984","-96.089625",,,,,,"402-334-9119",,,,,"22070","http://www.chauvetdj.com/?post_type=store_page&p=22070",,,"2016-02-03 16:09:12","284.6202901809"
"3761","Amazon Fulfillment Services","PO Box 80387",,"Seattle","WA","98108-0387",,"47.5405059","-122.3045438",,,,,,"206-266-2335",,,,,"22071","http://www.chauvetdj.com/?post_type=store_page&p=22071",,,"2016-02-03 16:09:12","1527.8775401767"
"3762","LoGo Audio & Video","P.O. Box 788",,"Richmond","TX","77406",,"29.5821811","-95.7607832",,,,"www.logoav.com",,"832-457-5863; 800-202-7502",,,,,"22072","http://www.chauvetdj.com/?post_type=store_page&p=22072",,,"2016-02-03 16:09:12","518.7960813030"
"3764","Rutherford Design","17501 Lemarsh Street",,"Northridge","CA","91325",,"34.256076","-118.515687",,,,"www.rutherforddesign .com",,"818-775-0046",,,,,"22074","http://www.chauvetdj.com/?post_type=store_page&p=22074",,,"2016-02-03 16:09:13","1291.6614217588"
"3765","Alpha Sound & Lighting Inc (CA)","24846 Ave Rockefeller","Ste. 100","Santa Clarita","CA","91355",,"34.428278","-118.5689247",,,,"www.alphasoundandlighting.com/Chauvet.html",,"800-523-8195",,,,,"22075","http://www.chauvetdj.com/?post_type=store_page&p=22075",,,"2016-02-03 16:09:13","1291.5057707214"
"3768","Blue Haze Entertainment","7722 Talbert, Unit  F",,"Huntington Beach","CA","92648",,"33.7006459","-117.9938801",,,,"www.bluehazestore.com/store/pc/Chauvet-DJ-c174.htm",,"714-849-0741",,,,,"22078","http://www.chauvetdj.com/?post_type=store_page&p=22078",,,"2016-02-03 16:09:13","1273.5919358327"
"3770","Dinakord Bulgaria Ltd","Trade Center Europe, 7 Iskarsko Chaussee Blvd",,"Sofia",,"1528","Bulgaria","42.67194","23.39577",,,"a.dimovsky@pro-technica.com",,,"35-92-378-2025","35-92-978-5870",,,,"22080","http://www.chauvetdj.com/?post_type=store_page&p=22080",,"a:1:{s:6:\"marker\";s:0:\"\";}","2016-02-03 16:09:14","5728.7915242804"
"3773","CBC Technical Inc","42128 Remington Ave",,"Temecula","CA","92590",,"33.5146551","-117.1774008",,,,"www.cbctechnical.com",,"951-304-0640",,,,,"22083","http://www.chauvetdj.com/?post_type=store_page&p=22083",,,"2016-02-03 16:09:14","1232.5518359853"
"3774","S & L Production and Design","PO Box 1075",,"Cairo","GA","39828",,"30.8774132","-84.2012897",,,,,,"229-378-8866",,,,,"22084","http://www.chauvetdj.com/?post_type=store_page&p=22084",,,"2016-02-03 16:09:14","786.0318411722"
"3775","Horizon Information Services","1659 E Sutter Rd",,"Glenshaw","PA","15116",,"40.536432","-79.966042",,,,,,"412-487-7071",,,,,"22085","http://www.chauvetdj.com/?post_type=store_page&p=22085",,,"2016-02-03 16:09:21","879.2448277388"
"3776","Cool Connection Ltd.","65 Red Hills Road",,"Kingston 20",,,"Jamaica","18.0415453","-76.8145642",,,,,,"876-924-5828",,,,,"22086","http://www.chauvetdj.com/?post_type=store_page&p=22086",,,"2016-02-03 16:09:22","1745.6313509666"
"3777","Capital Communications Ind Inc. (D/B/A CCI Solutions)","1247 85th Ave  SE",,"Olympia","WA","98501",,"46.963175","-122.885356",,,,,,"360-943-5378",,,,,"22087","http://www.chauvetdj.com/?post_type=store_page&p=22087",,,"2016-02-03 16:09:22","1541.9298084455"
"3778","Rich Scenery and Lighting","P.O.Box 548",,"Columbus","GA","31902",,"32.46862","-84.99141",,,,,,"706-327-8020",,,,,"22088","http://www.chauvetdj.com/?post_type=store_page&p=22088",,,"2016-02-03 16:09:22","686.5762003550"
"3779","Ironman Sound Industries LLC","290 Hanley Industrial Court",,"Brentwood","MO","63144",,"38.6220858","-90.3369217",,,,,,"314-395-8207",,,,,"22089","http://www.chauvetdj.com/?post_type=store_page&p=22089",,,"2016-02-03 16:09:22","311.7467434475"
"3780","MSM Systems Inc","2411 Ponderosa Dr.","Suite B","Lawrence","KS","66046",,"38.9399426","-95.2194835",,,,"www.msmsystemsinc.com",,"785-830-0556",,,,,"22090","http://www.chauvetdj.com/?post_type=store_page&p=22090",,,"2016-02-03 16:09:22","130.6012628616"
"3783","Entertainment Services Group Inc","7585 Cetronia Rd",,"Allentown","PA","18106",,"40.556443","-75.605872",,,,,,"610-481-9400",,,,,"22093","http://www.chauvetdj.com/?post_type=store_page&p=22093",,,"2016-02-03 16:09:23","1105.9751802848"
"3784","Exciting Events Inc","2020 S Calhoun Rd",,"New Berlin","WI","53151",,"43.0068442","-88.126354",,,,"WWW.EXCITINGEVENTS.COM",,"262-797-8880",,,,,"22094","http://www.chauvetdj.com/?post_type=store_page&p=22094",,,"2016-02-03 16:09:23","572.3815564880"
"3786","Lobonav Corp (DBA Pro Audio Star)","217 Russell Street",,"Brooklyn","NY","11222",,"40.7281366","-73.9452178",,,,"http://www.proaudiostar.com/catalogsearch/result/?q=CHAUVET+DJ",,"718-522-1071",,,,,"22096","http://www.chauvetdj.com/?post_type=store_page&p=22096",,,"2016-02-03 16:09:23","1193.7820636772"
"3787","Delta Stage Lighting","10 Culvert Street",,"Nashville","TN","37210",,"36.138037","-86.757128",,,,,,"615-259-4950",,,,,"22097","http://www.chauvetdj.com/?post_type=store_page&p=22097",,,"2016-02-03 16:09:23","500.8547947415"
"3788","Barber Marketing Inc  (D/B/A BMI Supply)","571 Queensbury Ave",,"Queensbury","NY","12804",,"43.350447","-73.603948",,,,"www.shop.bmisupply.com",,"518-793-6706",,,,,"22098","http://www.chauvetdj.com/?post_type=store_page&p=22098",,,"2016-02-03 16:09:23","1239.5336242648"
"3789","VM  Innovations","1421 Kingbird Rd",,"Lincoln","NE","68521",,"40.8538458","-96.7426036",,,,"http://www.vminnovations.com/search/index.html?q=Chauvet&page=1&manuf=193&show=12&sort=titleaz",,"866-639-9320",,,,,"22099","http://www.chauvetdj.com/?post_type=store_page&p=22099",,,"2016-02-03 16:09:23","265.8679337231"
"3790","Sensory Lighting & Sound","P.O.Box 847",,"Commack","NY","11725",,"40.8357683","-73.2824331",,,,,,"631-851-1052",,,,,"22100","http://www.chauvetdj.com/?post_type=store_page&p=22100",,,"2016-02-03 16:09:24","1228.9735426889"
"3791","Georges Music Inc","650 W Swedesford Rd",,"Berwyn","PA","18312",,"40.0659098","-75.4547304",,,,,,"610-640-0777",,,,,"22101","http://www.chauvetdj.com/?post_type=store_page&p=22101",,,"2016-02-03 16:09:24","1110.9013608358"
"3792","Unique Squared","3765 Atlanta Industrial Drive NW","Suite A","Atlanta","GA","30331",,"33.8039985","-84.4932451",,,,"www.uniquesquared.com",,"800-688-6315",,,,,"22102","http://www.chauvetdj.com/?post_type=store_page&p=22102",,,"2016-02-03 16:09:24","670.6134299904"
"3793","Advanced Lighting & Productions Services","65 Teeed Drive",,"Randolph","MA","02368",,"42.1771334","-71.0249196",,,,,,"781-961-3066",,,,,"22103","http://www.chauvetdj.com/?post_type=store_page&p=22103",,,"2016-02-03 16:09:24","1354.6554799794"
"3794","Hot Licks Guitar Shop","3250 Old Washington Rd",,"Waldorf","MD","20602",,"38.6217788","-76.9100734",,,,,,"301-843-2799",,,,,"22104","http://www.chauvetdj.com/?post_type=store_page&p=22104",,,"2016-02-03 16:09:24","1029.4370062287"
"3796","Porche Advanced Systems LLC","110 E Hebert Rd",,"Lake Charles","LA","70607",,"30.15081","-93.2177279",,,,"www.porcheinc.com",,"337-478-5642",,,,,"22106","http://www.chauvetdj.com/?post_type=store_page&p=22106",,,"2016-02-03 16:09:32","500.4705237748"
"3798","Trinity Audio & Video","179 College Dr","Suite 7","Orange Park","FL","32065",,"30.1256905","-81.7749215",,,,,,"904-579-3723",,,,,"22108","http://www.chauvetdj.com/?post_type=store_page&p=22108",,,"2016-02-03 16:09:32","933.8753626000"
"3799","Flashback Stage Lighting","8151 commercial St.",,"La Mesa","CA","91942",,"32.772626","-117.023258",,,,"www.flashbackstagelighting.com",,"619-697-2729",,,,,"22109","http://www.chauvetdj.com/?post_type=store_page&p=22109",,,"2016-02-03 16:09:32","1240.6048888043"
"3800","Custom Light and Sound","2506 Guess Rd",,"Durham","NC","27705",,"36.0274826","-78.9232209",,,,"www.customlightsound.com",,"919-286-0011",,,,,"22110","http://www.chauvetdj.com/?post_type=store_page&p=22110",,,"2016-02-03 16:09:32","933.5337507487"
"3801","ICB Audio Co. Inc.","1738 Tennessee Avenue",,"Cincinnati","OH","45229-1202",,"39.1677641","-84.468787",,,,,,"513-242-7400",,,,,"22111","http://www.chauvetdj.com/?post_type=store_page&p=22111",,,"2016-02-03 16:09:32","627.3339499014"
"3802","Technical Productions Inc.","10866 Midwest Industrial Blvd",,"St.Louis","MO","63132",,"38.688154","-90.402785",,,,"www.technicalproductions.com",,"314-644-4000",,,,,"22112","http://www.chauvetdj.com/?post_type=store_page&p=22112",,,"2016-02-03 16:09:32","309.8442343357"
"3803","Neptune Production Inc","1709 Standard Ave",,"Glendale","CA","91201",,"34.168555","-118.29317",,,,,,"818-637-8888",,,,,"22113","http://www.chauvetdj.com/?post_type=store_page&p=22113",,,"2016-02-03 16:09:32","1281.0136715221"
"3805","Event Event Productions/ Worldewide Event Productions Inc","1930 Commerce Oak Avenue","d/b/a/ Complete Productions Resources","Orlando","FL","32808",,"28.5775287","-81.4388858",,,,"www.completeproductionresources.com",,"407-767-5776",,,,,"22115","http://www.chauvetdj.com/?post_type=store_page&p=22115",,,"2016-02-03 16:09:33","1014.3436545759"
"3806","SVL Productions","311 E State St.",,"Cherry Valley","IL","61016",,"42.234693","-88.951247",,,,,,"815-713-1278",,,,,"22116","http://www.chauvetdj.com/?post_type=store_page&p=22116",,,"2016-02-03 16:09:33","505.3640264876"
"3808","Genesis Technology LLC","44710 Cape Court","Suite 108","Ashburn","VA","20147",,"39.0184792","-77.4526472",,,,,,"703-473-3593",,,,,"22118","http://www.chauvetdj.com/?post_type=store_page&p=22118",,,"2016-02-03 16:09:33","1000.6954222550"
"3809","Omni Music","75 Av. Nte. Y Final Alameda Juan Pablo II","# 4010","San Salvador",,,"El Salvador","13.7047365","-89.2004252",,,,,,"503-226-20788",,,,,"22119","http://www.chauvetdj.com/?post_type=store_page&p=22119",,,"2016-02-03 16:09:33","1665.0565405180"
"3811","Sight and Sound Technologies, Inc","3945 N Academy Blvd","Suite F","Colorado Springs","CO","80917",,"38.8889074","-104.7550682",,,,,,"719-290-0411",,,,,"22121","http://www.chauvetdj.com/?post_type=store_page&p=22121",,,"2016-02-03 16:09:34","507.6120485296"
"3812","Mid-America Sound Corp","6643 W 400N",,"Greenfield","IN","46140",,"39.8408469","-85.927849",,,,,,"317-947-9980",,,,,"22122","http://www.chauvetdj.com/?post_type=store_page&p=22122",,,"2016-02-03 16:09:34","562.1025801095"
"3813","Haggerty's Inc","2520 W. Main",,"Rapid City","SD","57702",,"44.0824518","-103.2612529",,,,,,"605-348-0500/ 348-4801",,,,,"22123","http://www.chauvetdj.com/?post_type=store_page&p=22123",,,"2016-02-03 16:09:34","624.1806730396"
"3814","Reflections Productions","23750 Pine Island Road",,"Homestead","Fl","33032",,"25.5316053","-80.4045817",,,,,,"786-255-4949",,,,,"22124","http://www.chauvetdj.com/?post_type=store_page&p=22124",,,"2016-02-03 16:09:34","1203.0782674186"
"3815","Pro Systems AV","8525 Camino Santa Fe","Suite D","San Diego","CA","92121",,"32.8808462","-117.1698473",,,,"www.prosystemsav.com",,"858-430-0330",,,,,"22125","http://www.chauvetdj.com/?post_type=store_page&p=22125",,,"2016-02-03 16:09:42","1246.0982517209"
"3816","Doo Wop Shop","1587 Bardstown Rd",,"Louisville","KY","40205",,"38.2310081","-85.7045592",,,,,,"502-456-5250",,,,,"22126","http://www.chauvetdj.com/?post_type=store_page&p=22126",,,"2016-02-03 16:09:42","552.8252887275"
"3817","S.E.C.T. Theater Supplies","1214 W 8th",,"Kansas City","MO","64101",,"39.1052064","-94.5989591",,,,,,"816-471-1239",,,,,"22127","http://www.chauvetdj.com/?post_type=store_page&p=22127",,,"2016-02-03 16:09:42","151.8310996836"
"3818","Kentucky-Indiana Productions","6201 Gheens Mill Road",,"Jeffersonville","IN","47130",,"38.353258","-85.7445077",,,,"www.kentuckyindianaproductions.com",,"812-246-1645",,,,,"22128","http://www.chauvetdj.com/?post_type=store_page&p=22128",,,"2016-02-03 16:09:42","551.4883766790"
"3819","Core Staging Inc","1137 East Marion St.","Suite 228","Shelby","NC","28150",,"35.2964123","-81.5124432",,,,"www.corestaging.com",,"828-298-6733",,,,,"22129","http://www.chauvetdj.com/?post_type=store_page&p=22129",,,"2016-02-03 16:09:42","800.7281472605"
"3820","Pete Diaz Productions","P.O.Box 441535",,"Miami","FL","33144",,"25.7621935","-80.3129541",,,,,,"305-267-8585",,,,,"22130","http://www.chauvetdj.com/?post_type=store_page&p=22130",,,"2016-02-03 16:09:42","1195.8656700090"
"3822","Boone Audio Inc","P.O.Box 61249",,"Durham","NC","27715",,"35.99","-78.9",,,,,,"919-382-9200",,,,,"22132","http://www.chauvetdj.com/?post_type=store_page&p=22132",,,"2016-02-03 16:09:43","935.2443895794"
"3823","Uplight Technologies","161 Front St.",,"Smyrna","TN","37167",,"35.9816794","-86.5194227",,,,"www.uplightech.com",,"615-428-3366",,,,,"22133","http://www.chauvetdj.com/?post_type=store_page&p=22133",,,"2016-02-03 16:09:43","515.9126293306"
"3825","SGTC-PRO/Bhatia Brothers","PO Box 322, Bhatia Brothers Building","Al Garhoud, Airport Road","Dubai",,,"United Arab Emirates","25.2545556","55.340198",,,"info@sgtcpro.com","http://www.sgtcpro.com/index.html",,"+971.481.32600",,,,,"22135","http://www.chauvetdj.com/?post_type=store_page&p=22135",,"a:1:{s:6:\"marker\";s:0:\"\";}","2016-02-03 16:09:43","7736.4188809699"
"3827","Sound Sound LLC","10814 Normont Dr.",,"Houston","TX","77070",,"29.981047","-95.583315",,,,"www.soundsoundllc.com",,"832-452-1534",,,,,"22137","http://www.chauvetdj.com/?post_type=store_page&p=22137",,,"2016-02-03 16:09:43","491.2845876060"
"3828","Hospitality USA Investment Group Inc","1155 Brittmoore Rd",,"Houston","TX","77043",,"29.790068","-95.572828",,,,,,"713-449-3015",,,,,"22138","http://www.chauvetdj.com/?post_type=store_page&p=22138",,,"2016-02-03 16:09:43","504.4886984039"
"3829","JNE Productions LLC","18918 Cyntheanne Road",,"Noblesville","IN","46060",,"40.06365","-85.881165",,,,"www.jnepro.com",,"630-862-4412",,,,,"22139","http://www.chauvetdj.com/?post_type=store_page&p=22139",,,"2016-02-03 16:09:43","569.0522453454"
"3830","Rook Audio","10163 NW 46th Street",,"Sunrise","FL","33351",,"26.1817792","-80.2874231",,,,,,"754-200-8169",,,,,"22140","http://www.chauvetdj.com/?post_type=store_page&p=22140",,,"2016-02-03 16:09:44","1176.8316373567"
"3831","Orlando Event Productions LLC","d/b/a Orlando Productions","6169 Cyril Ave","Orlando","FL","32809",,"28.4683297","-81.3707513",,,,"www.op-av.com",,"407-746-9633",,,,,"22141","http://www.chauvetdj.com/?post_type=store_page&p=22141",,,"2016-02-03 16:09:44","1022.3181681470"
"3832","Commercial Bargains Inc","6623 W Mitchell St",,"West Allis","WI","53214",,"43.0120485","-87.9952184",,,,"goo.gl/hd17b",,"866-218-8440",,,,,"22142","http://www.chauvetdj.com/?post_type=store_page&p=22142",,,"2016-02-03 16:09:44","577.4891446130"
"3834","Ward Productions","D/B/A Roger Ward","PO Box 3333","Pinehurst","NC","28374",,"35.1954345","-79.4694767",,,,"www.wardproductions.com",,"910-295-2158",,,,,"22144","http://www.chauvetdj.com/?post_type=store_page&p=22144",,,"2016-02-03 16:09:44","914.6282765799"
"3835","Big Time Audio- Pro Audio Mart","8351 N Steven Rd",,"Milwaukee","WI","53223",,"43.1694314","-88.0004157",,,,"www.proaudiomart.com",,"414-362-9701",,,,,"22145","http://www.chauvetdj.com/?post_type=store_page&p=22145",,,"2016-02-03 16:09:52","584.7033318170"
"3836","AV Now inc","100 Pioneer Street","Suite B","Santa Cruz","CA","95060",,"36.988096","-122.0337211",,,,"www.avnow.com",,"831-425-2500",,,,,"22146","http://www.chauvetdj.com/?post_type=store_page&p=22146",,,"2016-02-03 16:09:52","1447.0610371061"
"3837","Imagine Design & Productions","6901 Downwind Rd","Unit C","Greensboro","NC","27409",,"36.0816544","-79.9280149",,,,"www.imaginedps.com",,"336-299-2962",,,,,"22147","http://www.chauvetdj.com/?post_type=store_page&p=22147",,,"2016-02-03 16:09:52","877.5431248897"
"3838","Crescent Moon Productions, LLC","4225 Nevada Ave",,"New Hope","MN","55428",,"45.034315","-93.3730574",,,,"www.crescentmoonprod.com",,"763-913-7919",,,,,"22148","http://www.chauvetdj.com/?post_type=store_page&p=22148",,,"2016-02-03 16:09:52","562.2194652871"
"3839","Coffey Music","31 East Main St",,"Westminister","MD","21157",,"39.5746965","-76.9948623",,,,"www.coffeymusic.com",,"410-848-5003",,,,,"22149","http://www.chauvetdj.com/?post_type=store_page&p=22149",,,"2016-02-03 16:09:52","1027.0262130282"
"3840","Stellar Sales and Service","7608 Northfield Blvd",,"Powell","TN","37849",,"36.0265672","-84.0346416",,,,"www.stellasalesandservice.com",,"865-938-4819",,,,,"22150","http://www.chauvetdj.com/?post_type=store_page&p=22150",,,"2016-02-03 16:09:52","651.9063208232"
"3841","DNA Lighting & Sound","4317 Queens Sheet",,"Long Island City","NY","11101",,"40.744679","-73.9485424",,,,"www.dnalights.com",,"516-902-1095",,,,,"22151","http://www.chauvetdj.com/?post_type=store_page&p=22151",,,"2016-02-03 16:09:53","1193.7106197588"
"3842","MCM Electronics Inc (subsidary of Premier Farnell,PLC )","650 Congress Park Dr",,"Centerville","OH","45459",,"39.6340029","-84.1804283",,,,"goo.gl/9rwR1",,"937-434-0031",,,,,"22152","http://www.chauvetdj.com/?post_type=store_page&p=22152",,,"2016-02-03 16:09:53","648.5426048533"
"3843","Cates Music Center","305 West Walnut Street",,"Johnson City","TN","37604",,"36.3130764","-82.3517016",,,,"www.catesmusic.com",,"423-928-8821",,,,,"22153","http://www.chauvetdj.com/?post_type=store_page&p=22153",,,"2016-02-03 16:09:53","741.5348864680"
"3844","Backstage Productions LLC","P.O.Box 65",,"Cullman","AL","35056",,"34.1692112","-86.8479161",,,,"www.backstageproductions.com",,"256-734-4883",,,,,"22154","http://www.chauvetdj.com/?post_type=store_page&p=22154",,,"2016-02-03 16:09:53","536.9508761391"
"3845","Sounds of the Rockies Entertainment Group","P.O.Box 273008",,"Ft. Collins","CO","80527",,"40.53","-105.0699999",,,,"www.soundsoftherockies.com",,"970-613-1886",,,,,"22155","http://www.chauvetdj.com/?post_type=store_page&p=22155",,,"2016-02-03 16:09:53","556.6614459020"
"3846","PureSonic Productions LLC","55 pheasant DR",,"Farmington","MO","63640",,"37.8507586","-90.4325257",,,,"www.puresonicpro.com",,"573-631-5953",,,,,"22156","http://www.chauvetdj.com/?post_type=store_page&p=22156",,,"2016-02-03 16:09:53","294.2640308233"
"3847","DJ Band Supply-Advanced Promotional Products","2818 W Main St",,"Alhambra","CA","91801",,"34.0948611","-118.154771",,,,"www.djbandsupply.com",,"626-282-7001",,,,,"22157","http://www.chauvetdj.com/?post_type=store_page&p=22157",,,"2016-02-03 16:09:53","1274.7683746829"
"3851","Greystone Digital Technologies","644 Heatherwood Ct",,"Tarpon Springs","FL","34688",,"28.13798","-82.690551",,,,"www.greystonedigital.net",,"727-638-9042",,,,,"22161","http://www.chauvetdj.com/?post_type=store_page&p=22161",,,"2016-02-03 16:09:54","976.6103713282"
"3852","Acey Decy","200 Parkside Dr.",,"San Fernando","CA","91340",,"34.279244","-118.433242",,,,"www.aceydecy.com",,"818-408-4444",,,,,"22162","http://www.chauvetdj.com/?post_type=store_page&p=22162",,,"2016-02-03 16:09:54","1286.6981631652"
"3853","Kentucky Music Co","2034 Russellville Rd",,"Bowling Green","Ky","42101",,"36.975448","-86.4716236",,,,,,"270-842-8022",,,,,"22163","http://www.chauvetdj.com/?post_type=store_page&p=22163",,,"2016-02-03 16:10:01","509.6085110262"
"3854","Batts AVL","4101 S State Hwy 91",,"Denison","TX","75020",,"33.7122243","-96.5646487",,,,"www.battsavl.com",,"903-463-3559",,,,,"22164","http://www.chauvetdj.com/?post_type=store_page&p=22164",,,"2016-02-03 16:10:02","238.2881250862"
"3855","Electric Avenue Inc","259 E Flager St",,"Miami","Fl","33131",,"25.7745612","-80.1889174",,,,"www.electricavenue.net/catalogsearch/result/?q=Chauvet",,"305-579-5998",,,,,"22165","http://www.chauvetdj.com/?post_type=store_page&p=22165",,,"2016-02-03 16:10:02","1200.7734033536"
"3856","Sweetwater Sound Inc","5501 US Highway 30 W",,"Fort Wayne","IN","46818",,"41.1237364","-85.2123652",,,,"www.sweetwater.com/chauvet",,"260-432-8176",,,,,"22166","http://www.chauvetdj.com/?post_type=store_page&p=22166",,,"2016-02-03 16:10:02","627.6273521118"
"3857","Protech Services Inc","6320 Highway 77",,"Panama City","Fl","32409",,"30.268465","-85.64209",,,,"www.protechserv.com",,"850-265-4334",,,,,"22167","http://www.chauvetdj.com/?post_type=store_page&p=22167",,,"2016-02-03 16:10:02","745.8675549288"
"3858","ZinZen Audio","4110 SE Hawthorne Blvd","2nd Floor","Portland","OR","97214",,"45.5118711","-122.6199185",,,,"www.zinzenaudio.com/SearchResults.asp?Cat=1822",,"503-941-0907",,,,,"22168","http://www.chauvetdj.com/?post_type=store_page&p=22168",,,"2016-02-03 16:10:02","1504.0190486726"
"3859","Portman's Music Superstore","P.O.Box 15999",,"Savanah","GA","31416",,"32.0056072","-81.0973279",,,,"www.portmansmusic.com",,"912-354-1500",,,,,"22169","http://www.chauvetdj.com/?post_type=store_page&p=22169",,,"2016-02-03 16:10:02","901.6798409098"
"3860","Pantera Productions","401 South Main St",,"Seminole","TX","79360",,"32.71538","-102.644603",,,,"www.panteraproductionstx.com",,"432-758-1056",,,,,"22170","http://www.chauvetdj.com/?post_type=store_page&p=22170",,,"2016-02-03 16:10:02","495.4132643129"
"3861","Committed Caseworks and Events, LLC","3129 Chiaden Blvd",,"Garden City","ID","83714",,"43.6207365","-116.2370445",,,,"www.committedevents.blogspot.com",,"208-287-4127",,,,,"22171","http://www.chauvetdj.com/?post_type=store_page&p=22171",,,"2016-02-03 16:10:03","1167.1620529909"
"3862","Forward Vision Productions LLC","301 7th Street",,"Hudson","WI","54016",,"44.973085","-92.749573",,,,,,"612-868-8519",,,,,"22172","http://www.chauvetdj.com/?post_type=store_page&p=22172",,,"2016-02-03 16:10:03","566.0514581628"
"3863","Allied Productions & Sales Inc","6286 Claude Way East",,"Inner Grove Heights","MN","55076",,"44.8579742","-93.0379399",,,,"www.allied-audio.com",,"651-451-6846",,,,,"22173","http://www.chauvetdj.com/?post_type=store_page&p=22173",,,"2016-02-03 16:10:03","554.4872143707"
"3864","Lanham Music of St Joseph","2401 N Belt Hwy",,"Saint Joesph","MO","64506",,"39.7888781","-94.8063119",,,,,,"816-233-5142",,,,,"22174","http://www.chauvetdj.com/?post_type=store_page&p=22174",,,"2016-02-03 16:10:03","192.8132613419"
